current_speed,speed_limit,weather_code,visibility_km,road_type,hour_of_day,violation,recommended_speed
74.3,100,1,9.0,1,14,0,100
91.3,120,0,9.4,0,4,0,120
49.4,60,2,5.4,3,17,0,50
117.6,80,3,2.3,2,6,1,60
42.0,60,3,3.1,3,2,1,40
29.8,30,3,2.2,4,20,1,20
16.9,30,0,10.5,4,15,0,30
91.2,60,0,10.2,3,16,1,60
34.7,60,2,4.2,3,1,0,50
95.2,120,1,8.7,0,15,0,120
86.6,100,1,8.1,1,20,0,100
54.8,60,0,10.8,3,19,0,60
63.7,80,0,10.8,2,0,0,80
67.6,80,0,10.8,2,13,0,80
95.1,100,4,1.2,1,15,1,85
34.6,60,0,9.2,3,22,0,60
105.4,100,1,9.0,1,8,1,100
59.1,60,0,10.0,3,16,0,60
81.6,100,2,4.5,1,7,0,90
112.2,120,0,10.5,0,8,0,120
91.0,100,4,1.5,1,1,1,85
122.5,100,4,2.5,1,12,1,85
66.1,30,0,10.7,4,0,1,30
119.6,120,4,2.6,0,21,1,105
91.0,100,5,3.5,1,6,1,75
58.8,80,3,2.8,2,17,0,60
93.3,80,4,1.8,2,20,1,65
97.8,120,0,10.0,0,4,0,120
106.9,120,1,7.3,0,6,0,120
19.7,30,0,9.9,4,11,0,30
40.6,60,0,10.0,3,16,0,60
74.5,80,5,4.1,2,23,1,55
66.2,80,0,10.6,2,4,0,80
83.7,100,2,5.0,1,11,0,90
73.4,100,3,2.5,1,18,0,80
97.1,60,4,2.3,3,12,1,45
17.5,30,5,4.6,4,15,1,20
107.9,100,0,9.6,1,18,1,100
40.7,60,0,10.3,3,22,0,60
97.1,120,1,7.3,0,9,0,120
132.3,100,0,9.7,1,11,1,100
106.4,120,0,10.8,0,6,0,120
168.0,120,1,8.8,0,13,1,120
40.6,30,3,3.2,4,9,1,20
62.8,80,1,8.4,2,7,0,80
97.4,120,0,10.7,0,14,0,120
23.8,30,2,5.9,4,15,1,20
22.6,30,0,10.0,4,7,0,30
78.6,60,0,10.1,3,3,1,60
23.8,30,3,2.8,4,16,1,20
128.1,100,2,4.1,1,3,1,90
69.0,60,3,2.8,3,21,1,40
100.7,60,0,10.6,3,10,1,60
25.5,30,4,2.6,4,12,1,20
32.8,60,2,5.8,3,5,0,50
142.3,100,1,7.1,1,21,1,100
51.0,60,2,5.1,3,13,1,50
146.3,100,4,1.2,1,6,1,85
105.6,100,1,7.4,1,11,1,100
116.5,120,1,8.8,0,0,0,120
25.4,30,5,4.0,4,9,1,20
140.6,100,3,3.5,1,0,1,80
53.0,80,1,7.1,2,15,0,80
50.4,80,2,4.8,2,6,0,70
6.3,30,1,8.3,4,19,0,30
71.8,100,0,9.3,1,5,0,100
57.7,60,1,7.7,3,21,0,60
75.1,30,4,1.1,4,17,1,20
70.1,80,4,2.3,2,19,1,65
54.4,80,0,10.9,2,3,0,80
71.2,60,1,8.7,3,22,1,60
27.5,30,0,10.9,4,15,0,30
52.4,60,5,4.7,3,0,1,35
99.9,100,5,4.7,1,20,1,75
39.5,30,2,5.2,4,19,1,20
95.5,80,3,3.0,2,1,1,60
81.7,60,2,4.8,3,15,1,50
69.8,60,1,8.6,3,20,1,60
71.4,100,0,9.4,1,8,0,100
37.3,60,1,7.1,3,14,0,60
55.4,60,2,5.9,3,23,1,50
12.5,30,2,4.0,4,15,0,20
132.6,100,1,9.0,1,8,1,100
54.7,80,5,4.5,2,6,0,55
55.7,60,0,9.7,3,9,0,60
135.0,120,1,8.4,0,6,1,120
150.4,120,2,5.6,0,12,1,110
77.9,30,2,4.5,4,1,1,20
116.1,100,2,5.5,1,11,1,90
12.5,30,0,10.6,4,12,0,30
82.2,100,0,9.5,1,2,0,100
119.3,80,2,4.1,2,10,1,70
58.7,60,1,7.4,3,7,0,60
101.7,60,0,9.4,3,10,1,60
99.8,60,2,4.1,3,17,1,50
71.0,80,1,8.5,2,6,0,80
101.3,60,2,4.8,3,11,1,50
91.0,100,4,2.8,1,5,1,85
61.6,80,0,9.5,2,9,0,80
135.2,100,0,9.9,1,19,1,100
57.5,60,3,3.3,3,14,1,40
75.2,100,2,5.8,1,19,0,90
112.3,100,2,5.0,1,14,1,90
76.3,80,4,1.7,2,18,1,65
105.6,120,3,3.7,0,5,1,100
100.7,120,5,3.6,0,18,1,95
86.1,60,1,7.2,3,14,1,60
55.5,80,1,7.9,2,19,0,80
9.5,30,1,8.6,4,19,0,30
88.8,60,0,9.1,3,17,1,60
135.4,120,1,8.2,0,1,1,120
68.3,60,0,10.2,3,6,1,60
116.3,120,4,2.9,0,4,1,105
44.8,60,1,7.6,3,2,0,60
7.8,30,1,7.6,4,5,0,30
67.4,80,1,7.9,2,5,0,80
57.2,60,0,9.7,3,0,0,60
70.2,100,0,10.5,1,18,0,100
77.5,80,1,8.3,2,11,0,80
20.5,30,0,10.5,4,4,0,30
77.9,100,2,5.6,1,6,0,90
143.1,100,4,2.8,1,19,1,85
128.5,80,4,1.9,2,7,1,65
54.3,60,2,6.0,3,18,1,50
71.1,80,0,9.4,2,5,0,80
74.3,30,4,2.4,4,14,1,20
143.9,120,4,2.1,0,5,1,105
77.7,80,0,10.6,2,8,0,80
42.8,60,2,5.0,3,3,0,50
75.2,100,0,10.6,1,15,0,100
37.7,60,3,3.9,3,22,0,40
73.4,100,5,4.5,1,9,0,75
101.8,120,0,10.6,0,0,0,120
95.4,120,4,1.1,0,10,0,105
26.6,30,2,4.4,4,16,1,20
38.4,60,5,4.9,3,17,1,35
37.4,60,1,8.4,3,19,0,60
94.8,100,4,2.1,1,21,1,85
86.7,60,0,9.7,3,19,1,60
129.2,80,0,9.1,2,14,1,80
60.5,30,0,9.7,4,5,1,30
76.4,60,5,4.0,3,15,1,35
98.2,60,3,2.4,3,1,1,40
119.6,120,4,1.3,0,2,1,105
60.7,80,5,4.0,2,22,1,55
78.4,80,0,10.2,2,16,0,80
22.6,30,1,7.5,4,7,0,30
93.6,100,0,10.2,1,19,0,100
87.8,100,0,10.8,1,14,0,100
65.1,80,0,9.9,2,12,0,80
120.8,100,1,8.7,1,20,1,100
155.8,120,0,10.9,0,22,1,120
18.5,30,0,9.2,4,18,0,30
58.0,60,0,9.2,3,23,0,60
25.8,30,0,10.0,4,0,0,30
72.7,60,5,4.2,3,11,1,35
70.5,100,3,2.9,1,17,0,80
50.9,80,5,3.7,2,17,0,55
115.2,120,1,8.3,0,2,0,120
8.1,30,0,9.0,4,17,0,30
63.4,80,3,3.9,2,16,1,60
66.0,80,0,9.5,2,10,0,80
133.7,100,0,10.8,1,4,1,100
92.7,80,0,9.2,2,21,1,80
85.3,100,0,9.5,1,6,0,100
58.2,80,0,9.5,2,22,0,80
101.2,60,1,9.0,3,17,1,60
104.4,60,2,4.0,3,6,1,50
72.2,100,0,10.3,1,17,0,100
68.6,80,0,10.7,2,1,0,80
13.1,30,3,3.3,4,5,1,20
162.3,120,0,9.7,0,21,1,120
27.5,30,0,10.9,4,7,0,30
82.0,100,4,2.8,1,20,0,85
89.4,60,0,9.9,3,20,1,60
44.0,60,0,10.1,3,16,0,60
33.6,60,1,8.9,3,3,0,60
24.6,30,0,11.0,4,16,0,30
116.7,120,1,7.9,0,15,0,120
71.4,100,3,3.7,1,20,0,80
103.2,80,0,9.6,2,14,1,80
37.5,60,1,7.7,3,14,0,60
124.3,100,1,7.3,1,7,1,100
46.4,60,0,9.4,3,16,0,60
59.0,80,2,5.3,2,18,0,70
84.4,100,0,10.0,1,0,0,100
96.9,60,1,7.5,3,12,1,60
91.7,120,0,9.8,0,5,0,120
65.2,80,1,7.7,2,9,0,80
129.7,120,0,11.0,0,0,1,120
75.9,80,3,3.7,2,11,1,60
98.3,60,0,9.8,3,18,1,60
39.6,60,1,8.8,3,14,0,60
63.7,80,1,7.7,2,20,0,80
129.9,80,2,5.3,2,4,1,70
87.1,100,1,8.9,1,1,0,100
68.2,80,2,4.8,2,18,0,70
8.1,30,3,3.4,4,13,0,20
54.5,30,4,1.6,4,8,1,20
90.4,120,0,9.5,0,0,0,120
158.5,120,1,8.1,0,12,1,120
39.2,30,4,3.0,4,16,1,20
60.5,80,5,3.9,2,1,1,55
59.7,80,4,2.9,2,23,0,65
37.3,60,1,8.8,3,21,0,60
91.3,100,0,9.5,1,13,0,100
69.2,80,1,7.8,2,19,0,80
36.9,30,2,5.3,4,22,1,20
51.8,60,1,8.0,3,5,0,60
133.0,100,1,7.2,1,5,1,100
103.2,120,4,3.0,0,17,0,105
71.8,100,1,8.5,1,18,0,100
52.8,60,4,1.9,3,8,1,45
91.1,100,1,8.2,1,14,0,100
93.8,120,0,9.2,0,6,0,120
5.8,30,1,8.0,4,5,0,30
71.0,100,3,3.9,1,4,0,80
90.2,120,0,10.8,0,18,0,120
125.8,100,0,9.7,1,19,1,100
70.9,100,5,4.1,1,0,0,75
127.6,80,0,10.4,2,20,1,80
5.0,30,1,7.7,4,6,0,30
72.8,30,1,7.1,4,17,1,30
79.7,80,1,8.0,2,7,0,80
75.5,80,2,5.2,2,11,1,70
59.1,60,0,9.0,3,9,0,60
130.6,100,1,7.2,1,5,1,100
90.3,120,1,7.4,0,15,0,120
17.2,30,2,4.7,4,18,0,20
127.4,100,0,10.1,1,17,1,100
95.0,100,1,7.6,1,23,0,100
125.1,80,0,9.6,2,12,1,80
70.1,80,0,10.7,2,19,0,80
116.7,120,0,9.3,0,6,0,120
104.5,120,0,10.0,0,6,0,120
64.4,80,3,3.9,2,15,1,60
93.8,60,0,10.3,3,9,1,60
115.3,100,4,2.4,1,14,1,85
68.3,80,5,3.9,2,13,1,55
42.5,60,1,7.0,3,23,0,60
20.2,30,0,10.3,4,11,0,30
98.8,100,1,8.3,1,14,0,100
108.2,120,3,2.2,0,7,1,100
60.4,80,1,7.9,2,6,0,80
38.3,60,0,10.8,3,20,0,60
105.1,120,1,7.4,0,8,0,120
66.2,80,4,1.9,2,13,1,65
150.2,120,3,2.9,0,6,1,100
152.8,120,0,10.6,0,11,1,120
51.8,80,2,5.6,2,13,0,70
80.1,100,0,10.5,1,10,0,100
39.5,60,0,9.7,3,18,0,60
76.6,60,4,1.1,3,5,1,45
54.5,80,0,9.7,2,2,0,80
65.3,80,0,10.4,2,5,0,80
119.2,80,0,10.4,2,23,1,80
113.6,120,4,2.9,0,8,1,105
24.8,30,3,2.9,4,1,1,20
10.7,30,2,5.3,4,5,0,20
106.6,100,3,3.1,1,13,1,80
101.8,120,0,9.3,0,18,0,120
105.5,120,1,7.9,0,22,0,120
33.8,60,1,8.1,3,3,0,60
49.7,60,0,10.9,3,13,0,60
51.8,60,1,7.7,3,20,0,60
36.1,60,4,3.0,3,9,0,45
68.3,80,0,10.1,2,5,0,80
60.0,60,0,9.5,3,10,0,60
54.6,60,0,9.4,3,12,0,60
101.3,80,0,9.3,2,23,1,80
52.7,80,4,1.9,2,17,0,65
46.8,60,1,7.0,3,19,0,60
42.6,60,1,7.9,3,13,0,60
30.9,60,3,4.0,3,19,0,40
42.5,60,0,10.3,3,21,0,60
53.1,60,1,8.5,3,19,0,60
49.6,60,1,7.2,3,10,0,60
106.4,80,1,7.9,2,20,1,80
41.7,60,5,3.6,3,4,1,35
106.7,80,3,3.8,2,7,1,60
71.2,100,1,7.4,1,3,0,100
155.4,120,3,2.9,0,11,1,100
72.1,60,0,10.2,3,5,1,60
79.8,60,0,10.0,3,22,1,60
5.0,30,0,10.7,4,23,0,30
67.1,80,0,9.5,2,7,0,80
104.5,80,1,7.8,2,3,1,80
112.9,100,2,5.6,1,19,1,90
159.9,120,4,2.1,0,9,1,105
92.7,60,1,7.8,3,10,1,60
142.7,100,1,7.1,1,14,1,100
67.0,60,0,10.5,3,4,1,60
30.0,60,0,10.9,3,2,0,60
62.9,80,1,8.2,2,14,0,80
40.3,30,1,8.7,4,1,1,30
56.4,80,4,2.0,2,1,0,65
87.4,100,0,9.5,1,7,0,100
13.9,30,0,9.0,4,21,0,30
22.4,30,1,8.3,4,13,0,30
131.8,100,0,10.0,1,8,1,100
97.6,120,0,10.6,0,4,0,120
92.1,120,2,5.4,0,11,0,110
95.9,100,0,11.0,1,9,0,100
78.0,30,2,5.0,4,0,1,20
35.7,60,0,9.9,3,23,0,60
68.0,80,0,9.6,2,18,0,80
73.5,30,1,8.0,4,10,1,30
125.5,80,3,3.7,2,16,1,60
105.4,100,1,7.1,1,2,1,100
74.8,30,3,4.0,4,0,1,20
81.0,60,0,11.0,3,16,1,60
66.7,60,3,3.2,3,5,1,40
50.1,80,0,9.7,2,12,0,80
54.9,60,2,4.4,3,19,1,50
86.4,100,1,7.6,1,3,0,100
93.8,60,4,1.1,3,4,1,45
74.6,30,1,8.0,4,14,1,30
95.9,100,0,9.1,1,13,0,100
44.7,60,0,10.4,3,18,0,60
69.1,80,3,2.7,2,14,1,60
102.4,120,1,7.4,0,11,0,120
32.5,60,3,3.1,3,17,0,40
130.6,100,0,10.9,1,13,1,100
56.5,60,0,10.4,3,9,0,60
112.7,120,0,10.0,0,7,0,120
10.1,30,5,4.6,4,22,1,20
73.9,100,2,5.5,1,3,0,90
70.1,100,5,4.8,1,17,0,75
109.8,120,0,9.4,0,7,0,120
10.4,30,2,5.7,4,3,0,20
107.0,60,2,4.6,3,10,1,50
46.4,60,0,10.9,3,4,0,60
50.1,80,4,1.6,2,9,0,65
77.2,80,5,4.9,2,5,1,55
93.5,120,4,2.9,0,3,0,105
36.2,60,2,4.3,3,17,0,50
135.3,100,0,10.9,1,20,1,100
60.0,30,0,9.2,4,16,1,30
31.6,60,5,3.4,3,6,0,35
85.4,80,0,9.9,2,8,1,80
112.7,100,2,6.0,1,2,1,90
101.7,60,2,5.0,3,21,1,50
94.8,120,2,5.1,0,8,0,110
143.7,100,5,4.4,1,3,1,75
147.1,100,0,10.9,1,21,1,100
47.6,60,0,10.6,3,18,0,60
32.0,60,0,9.4,3,8,0,60
93.1,100,1,7.6,1,22,0,100
93.9,120,0,9.2,0,22,0,120
62.5,80,0,10.3,2,19,0,80
99.7,60,4,1.4,3,5,1,45
85.8,100,5,3.5,1,10,1,75
83.4,100,0,10.8,1,23,0,100
78.7,30,1,7.7,4,14,1,30
26.6,30,4,2.1,4,21,1,20
5.0,30,0,9.8,4,5,0,30
92.9,60,0,9.1,3,19,1,60
108.8,100,0,9.7,1,23,1,100
98.5,100,1,7.8,1,9,0,100
72.2,100,0,10.8,1,23,0,100
107.1,100,5,3.6,1,21,1,75
76.8,30,1,7.8,4,17,1,30
39.7,60,1,8.6,3,15,0,60
54.0,60,0,10.5,3,3,0,60
119.3,100,1,8.6,1,19,1,100
11.8,30,2,5.9,4,12,0,20
84.7,60,3,3.6,3,23,1,40
90.7,100,3,2.8,1,4,1,80
43.9,30,1,8.6,4,19,1,30
133.4,100,4,2.0,1,23,1,85
164.8,120,3,2.6,0,18,1,100
91.9,60,3,2.6,3,17,1,40
58.1,60,0,9.4,3,19,0,60
110.2,120,0,9.3,0,16,0,120
132.0,100,0,9.4,1,15,1,100
36.2,30,2,4.1,4,0,1,20
37.5,60,1,8.8,3,20,0,60
85.5,60,1,8.9,3,0,1,60
106.3,100,4,2.2,1,19,1,85
159.0,120,4,2.7,0,23,1,105
74.7,100,4,1.4,1,13,0,85
139.9,100,0,10.8,1,23,1,100
133.6,100,2,5.0,1,1,1,90
91.7,100,0,9.1,1,14,0,100
58.4,60,0,9.3,3,2,0,60
76.4,100,0,9.6,1,12,0,100
30.3,60,0,9.1,3,18,0,60
123.1,100,1,7.6,1,0,1,100
50.1,80,4,1.1,2,12,0,65
158.4,120,0,9.5,0,14,1,120
119.5,80,2,4.5,2,15,1,70
140.1,120,1,9.0,0,10,1,120
57.1,30,0,9.5,4,2,1,30
48.6,60,1,7.5,3,7,0,60
62.9,80,0,10.4,2,5,0,80
146.9,120,1,8.7,0,4,1,120
85.7,60,1,7.8,3,14,1,60
59.1,60,0,10.8,3,8,0,60
77.9,100,0,9.7,1,22,0,100
40.6,60,1,7.4,3,21,0,60
36.4,60,4,1.7,3,4,0,45
50.1,60,0,10.2,3,20,0,60
58.0,60,2,4.7,3,9,1,50
61.6,30,2,5.3,4,5,1,20
27.8,30,5,3.5,4,10,1,20
97.7,80,3,3.4,2,3,1,60
103.0,60,1,7.7,3,19,1,60
59.5,60,2,4.9,3,11,1,50
103.9,60,4,2.1,3,19,1,45
50.3,30,1,8.4,4,5,1,30
137.7,120,0,9.5,0,0,1,120
100.1,80,0,10.7,2,17,1,80
81.1,100,3,3.4,1,1,1,80
74.2,100,3,2.5,1,4,0,80
93.5,100,0,10.9,1,15,0,100
36.5,60,1,8.3,3,11,0,60
112.3,120,1,7.9,0,11,0,120
44.2,60,0,9.3,3,10,0,60
50.1,60,5,4.1,3,19,1,35
136.8,100,0,9.3,1,18,1,100
99.9,100,0,9.9,1,20,0,100
55.5,60,1,7.8,3,6,0,60
101.8,60,2,5.4,3,1,1,50
49.8,30,0,9.4,4,5,1,30
28.2,30,2,5.6,4,3,1,20
37.4,30,1,7.7,4,1,1,30
104.1,60,0,9.9,3,16,1,60
20.7,30,0,10.5,4,7,0,30
71.1,60,1,8.3,3,4,1,60
5.2,30,0,9.6,4,9,0,30
118.6,120,5,3.8,0,15,1,95
44.1,30,3,2.6,4,1,1,20
66.3,80,5,4.2,2,23,1,55
31.3,60,0,9.7,3,18,0,60
106.8,120,5,4.5,0,6,1,95
92.7,80,1,8.2,2,1,1,80
135.6,100,0,9.3,1,12,1,100
83.3,100,0,9.6,1,22,0,100
160.7,120,0,9.4,0,3,1,120
57.3,60,2,4.8,3,15,1,50
90.6,120,1,8.0,0,9,0,120
96.5,100,0,10.0,1,16,0,100
106.2,100,2,5.5,1,20,1,90
39.2,60,0,9.4,3,13,0,60
77.0,100,1,8.9,1,11,0,100
87.9,100,1,7.7,1,12,0,100
68.7,80,3,2.6,2,19,1,60
34.5,60,3,3.4,3,7,0,40
116.4,120,1,8.6,0,16,0,120
76.1,100,1,7.8,1,17,0,100
81.6,100,1,8.5,1,20,0,100
22.4,30,3,3.8,4,9,1,20
63.0,80,0,10.5,2,12,0,80
77.1,60,0,9.1,3,1,1,60
79.8,100,0,10.7,1,16,0,100
51.5,80,1,8.5,2,5,0,80
111.9,120,1,8.3,0,11,0,120
108.3,120,4,2.5,0,12,1,105
110.1,80,0,11.0,2,3,1,80
102.8,80,1,7.9,2,14,1,80
90.1,120,3,2.1,0,15,0,100
51.7,60,3,2.9,3,20,1,40
51.3,30,1,7.1,4,18,1,30
105.9,80,1,7.6,2,14,1,80
44.6,60,0,10.2,3,5,0,60
15.2,30,5,3.6,4,19,1,20
50.7,60,0,10.4,3,5,0,60
52.9,80,5,4.6,2,4,0,55
30.6,60,2,4.8,3,1,0,50
98.6,120,1,8.8,0,19,0,120
74.8,80,0,9.2,2,1,0,80
78.0,100,1,8.7,1,4,0,100
86.1,100,1,8.7,1,2,0,100
58.4,80,0,9.6,2,5,0,80
134.3,120,2,4.6,0,10,1,110
47.2,60,5,3.6,3,4,1,35
104.0,80,1,8.6,2,17,1,80
125.1,80,2,5.7,2,13,1,70
140.9,120,0,9.7,0,9,1,120
93.8,120,1,8.2,0,23,0,120
59.3,60,0,9.3,3,21,0,60
10.9,30,2,4.9,4,2,0,20
152.8,120,5,5.0,0,15,1,95
81.9,100,2,4.3,1,15,0,90
14.8,30,0,10.9,4,10,0,30
117.9,120,1,8.6,0,3,0,120
11.3,30,1,8.9,4,10,0,30
58.7,80,1,7.4,2,7,0,80
57.0,80,4,1.4,2,15,0,65
84.4,100,3,2.0,1,22,1,80
126.2,100,2,5.4,1,7,1,90
81.3,100,1,8.3,1,8,0,100
25.6,30,0,9.4,4,13,0,30
97.4,60,0,10.6,3,7,1,60
52.2,60,1,7.6,3,23,0,60
50.8,60,1,7.3,3,15,0,60
119.7,100,2,4.8,1,21,1,90
68.7,60,2,4.2,3,1,1,50
66.5,80,0,9.5,2,22,0,80
41.4,60,1,7.7,3,19,0,60
127.3,100,0,10.7,1,18,1,100
32.5,60,0,10.6,3,19,0,60
5.5,30,3,2.9,4,19,0,20
52.2,80,0,10.4,2,18,0,80
156.3,120,1,8.1,0,18,1,120
75.7,80,0,9.7,2,17,0,80
126.6,100,4,2.5,1,12,1,85
76.3,60,1,8.4,3,16,1,60
67.3,30,0,10.2,4,0,1,30
117.3,80,1,8.2,2,20,1,80
62.2,80,2,5.4,2,4,0,70
67.3,60,5,3.8,3,19,1,35
94.6,120,0,10.7,0,20,0,120
138.5,100,4,1.3,1,12,1,85
5.0,30,5,4.8,4,5,0,20
38.9,60,4,1.7,3,9,0,45
114.0,120,2,4.3,0,22,1,110
109.2,100,2,5.2,1,8,1,90
43.6,60,1,7.8,3,5,0,60
78.9,60,3,3.6,3,0,1,40
69.2,60,1,7.9,3,23,1,60
109.3,100,2,5.3,1,17,1,90
59.9,30,1,7.6,4,22,1,30
55.0,60,2,4.4,3,6,1,50
103.5,60,3,2.8,3,9,1,40
67.1,60,0,10.2,3,11,1,60
150.9,120,4,2.3,0,20,1,105
79.3,30,1,8.2,4,23,1,30
135.7,120,4,3.0,0,14,1,105
92.6,100,1,8.4,1,16,0,100
43.7,60,1,8.9,3,2,0,60
102.7,60,4,1.2,3,14,1,45
50.6,60,0,9.1,3,0,0,60
78.3,80,4,1.6,2,10,1,65
63.8,80,1,7.3,2,23,0,80
16.1,30,1,8.1,4,5,0,30
114.4,120,0,10.0,0,15,0,120
77.7,30,1,8.2,4,20,1,30
142.5,100,0,10.5,1,11,1,100
72.0,60,0,10.9,3,21,1,60
96.6,120,0,10.8,0,20,0,120
34.1,60,0,9.2,3,14,0,60
18.0,30,5,3.7,4,17,1,20
62.9,80,5,3.5,2,9,1,55
48.7,60,1,7.4,3,21,0,60
91.5,60,2,5.1,3,11,1,50
49.7,60,0,10.1,3,19,0,60
5.0,30,2,4.5,4,18,0,20
102.1,80,3,3.4,2,4,1,60
73.1,100,5,4.5,1,17,0,75
156.8,120,1,7.0,0,18,1,120
71.9,100,3,2.8,1,22,0,80
105.2,120,0,10.8,0,11,0,120
30.1,60,5,4.0,3,0,0,35
88.8,100,0,9.7,1,1,0,100
99.5,120,2,4.5,0,2,0,110
105.8,120,2,4.5,0,11,0,110
102.0,60,2,4.2,3,13,1,50
34.1,60,0,10.6,3,6,0,60
69.2,80,5,3.2,2,3,1,55
27.0,30,0,9.6,4,11,0,30
96.6,120,2,4.1,0,23,0,110
57.6,30,0,10.6,4,7,1,30
102.7,60,0,9.1,3,0,1,60
82.5,100,1,7.6,1,4,0,100
42.1,60,1,8.1,3,0,0,60
50.2,60,0,9.8,3,14,0,60
56.2,80,0,9.6,2,12,0,80
28.3,30,1,7.6,4,22,0,30
88.7,100,3,3.6,1,12,1,80
99.5,100,4,2.9,1,3,1,85
128.9,120,0,9.7,0,14,1,120
73.7,100,1,7.1,1,11,0,100
80.7,100,0,9.1,1,7,0,100
11.6,30,0,10.5,4,15,0,30
95.0,120,2,5.1,0,11,0,110
58.0,80,2,5.6,2,23,0,70
52.1,80,0,10.4,2,5,0,80
21.5,30,0,10.8,4,22,0,30
27.2,30,0,10.8,4,14,0,30
30.5,60,4,2.6,3,6,0,45
7.6,30,5,4.0,4,4,1,20
104.0,60,0,9.6,3,22,1,60
27.7,30,0,10.0,4,14,0,30
76.7,60,4,2.0,3,11,1,45
114.5,120,4,2.2,0,10,1,105
102.2,80,1,7.4,2,3,1,80
30.7,60,0,10.3,3,12,0,60
63.3,80,0,9.9,2,17,0,80
128.3,100,1,8.2,1,7,1,100
78.5,60,1,7.5,3,6,1,60
50.6,30,0,9.9,4,21,1,30
151.0,120,1,7.4,0,22,1,120
94.7,60,0,10.8,3,15,1,60
45.4,60,3,3.0,3,2,1,40
5.0,30,0,9.4,4,21,0,30
62.9,30,0,9.1,4,15,1,30
85.0,60,1,8.4,3,15,1,60
88.3,80,1,7.4,2,6,1,80
95.8,100,5,5.0,1,22,1,75
58.7,80,1,8.1,2,12,0,80
39.1,60,0,9.6,3,12,0,60
63.2,30,2,5.3,4,20,1,20
32.5,60,0,9.6,3,18,0,60
84.4,100,4,2.6,1,17,0,85
46.7,60,1,7.6,3,6,0,60
78.3,100,1,9.0,1,19,0,100
152.7,120,0,10.2,0,17,1,120
143.5,100,1,8.7,1,23,1,100
96.6,120,4,1.1,0,17,0,105
31.7,60,3,2.7,3,21,0,40
115.3,100,0,10.5,1,3,1,100
99.8,100,0,10.3,1,8,0,100
29.0,30,3,2.4,4,20,1,20
69.4,80,5,3.7,2,15,1,55
126.1,120,0,9.5,0,3,1,120
109.8,100,1,8.2,1,7,1,100
112.7,120,0,9.7,0,2,0,120
159.6,120,4,1.6,0,8,1,105
94.7,120,0,9.4,0,7,0,120
30.2,60,0,9.8,3,11,0,60
93.6,100,3,2.4,1,13,1,80
64.2,80,0,10.9,2,23,0,80
21.1,30,1,7.3,4,9,0,30
117.3,80,1,8.8,2,20,1,80
37.2,30,0,9.9,4,16,1,30
57.7,80,1,7.8,2,10,0,80
63.8,80,1,7.5,2,9,0,80
59.2,60,0,10.3,3,12,0,60
116.0,120,1,8.4,0,1,0,120
92.4,120,3,2.9,0,0,0,100
95.1,60,3,2.1,3,21,1,40
57.7,80,0,10.8,2,0,0,80
72.8,60,0,11.0,3,15,1,60
38.8,30,0,9.9,4,9,1,30
67.3,80,1,8.2,2,9,0,80
49.2,60,1,7.9,3,6,0,60
117.3,80,2,4.6,2,6,1,70
26.6,30,0,9.2,4,0,0,30
50.7,60,0,9.9,3,12,0,60
29.0,30,1,8.6,4,4,0,30
71.1,100,2,4.0,1,2,0,90
53.4,60,0,10.2,3,12,0,60
91.2,100,2,5.8,1,11,1,90
78.1,100,0,9.4,1,17,0,100
5.0,30,4,1.4,4,4,0,20
110.5,120,4,2.5,0,4,1,105
77.3,30,0,9.5,4,1,1,30
109.5,120,0,9.4,0,5,0,120
74.5,60,1,7.8,3,6,1,60
110.0,100,0,9.8,1,0,1,100
78.8,80,2,5.7,2,2,1,70
132.8,100,3,3.2,1,19,1,80
103.0,60,2,4.8,3,1,1,50
129.4,100,3,3.1,1,9,1,80
53.1,60,1,8.9,3,10,0,60
105.6,120,0,9.2,0,20,0,120
165.6,120,2,4.4,0,12,1,110
98.7,120,1,8.9,0,15,0,120
102.6,80,2,5.9,2,19,1,70
54.4,60,0,9.4,3,10,0,60
7.9,30,0,9.3,4,17,0,30
78.4,100,5,3.8,1,10,1,75
31.0,60,0,9.1,3,0,0,60
58.2,60,5,4.3,3,23,1,35
96.5,100,5,3.2,1,17,1,75
114.4,80,3,2.1,2,19,1,60
59.2,80,2,5.0,2,4,0,70
92.5,120,1,8.9,0,1,0,120
100.1,120,4,1.9,0,17,0,105
86.1,100,0,9.7,1,21,0,100
100.1,60,1,9.0,3,6,1,60
95.2,120,2,5.1,0,21,0,110
74.9,100,1,7.8,1,10,0,100
75.0,100,1,7.8,1,10,0,100
95.7,120,0,9.4,0,12,0,120
141.9,100,1,8.0,1,3,1,100
14.5,30,4,1.9,4,0,0,20
110.5,120,0,9.5,0,17,0,120
97.3,60,5,3.3,3,11,1,35
52.2,80,2,4.6,2,9,0,70
31.9,60,3,3.0,3,21,0,40
59.1,60,1,7.1,3,7,0,60
120.1,100,3,2.3,1,2,1,80
100.9,60,0,10.9,3,6,1,60
54.9,80,3,3.1,2,19,0,60
42.3,60,0,9.1,3,10,0,60
56.3,80,4,2.4,2,6,0,65
19.8,30,5,3.1,4,6,1,20
46.1,60,0,10.5,3,8,0,60
66.0,30,0,10.5,4,2,1,30
122.4,80,3,3.3,2,10,1,60
53.9,80,0,10.5,2,16,0,80
103.4,60,4,1.2,3,7,1,45
28.2,30,0,10.5,4,19,0,30
44.8,30,0,9.3,4,1,1,30
93.9,100,5,3.7,1,20,1,75
